x1,x2,x3,x4,x5,x6,x7,x8,class
9.95,16.675,7.9715,11.431,8.7409,7.9381,14.223,12.869,2
-0.097495,4.3664,4.0025,6.0638,3.7831,0.3293,4.8298,7.3089,1
29.632,17.127,9.7372,21.401,10.26,26.305,23.26,21.412,4
5.8251,12.285,8.63,11.413,12.725,10.896,7.419,9.4097,2
-1.86,-4.3861,-5.9777,-4.4441,1.1625,-5.3028,-8.2234,-7.4278,5
3.2557,4.736,5.0686,8.6736,5.2592,6.5648,7.2782,7.0756,1
-2.8305,-3.4594,-4.0698,-4.7911,-13.341,-5.5762,-0.84514,-3.4846,3
13.283,15.421,10.883,13.019,11.932,13.141,13.048,14.925,2
2.1417,4.3656,5.0993,2.0971,5.949,6.0238,6.2659,4.4458,1
-1.6469,0.42948,-5.2478,-2.3378,-7.2291,-2.3017,-7.7563,-3.5975,5
17.924,16.07,10.989,18.304,16.062,15.519,22.069,14.496,4
-2.5297,-1.7933,-4.4845,-3.0552,-4.2325,-3.5951,-2.7929,-4.4743,3
16.627,17.079,23.671,23.089,32.047,25.786,22.925,23.707,4
4.4183,4.8073,1.8049,-0.44499,6.8144,8.0439,4.2779,6.928,1
13.935,16.704,21.45,17.636,9.9954,18.937,17.4,17.253,4
-4.8533,-0.52265,-6.0612,-4.2887,0.93882,-4.8565,-5.3512,-9.3899,3
6.4244,9.6841,12.077,14.181,8.0081,12.435,7.9765,8.5258,2
-3.6133,-3.8495,-4.5834,-3.3556,-2.5277,-4.2854,-2.7159,-4.4673,3
9.6652,15.603,11.067,8.3507,12.125,11.745,13.264,12.315,2
16.646,15.59,22.855,14.067,18.689,20.346,21.91,16.138,4
-10.568,-9.781,-6.2674,-8.4349,-13.046,-9.2639,-9.2298,-8.8785,5
-5.0959,-8.5921,-9.5618,-9.198,-8.3825,-7.6906,-12.22,-11.339,5
9.5916,7.6061,4.5958,4.0864,6.1079,3.8238,1.8464,3.5984,1
24.226,22.231,14.339,15.419,19.925,14.977,21.609,13.046,4
17.274,15.263,15.542,22.529,17.971,16.204,19.364,9.5307,4
25.944,17.61,19.878,19.495,17.177,20.741,15.689,22.724,4
15.585,12.314,13.513,14.4,11.786,16.019,14.945,14.208,2
19.712,23.724,18.063,15.531,14.542,14.331,14.076,20.736,4
15.846,16.575,18.667,15.667,17.358,22.795,18.452,11.391,4
19.707,21.667,20.865,11.067,23.515,25.472,23.573,17.802,4
18.431,26.368,22.053,26.165,20.527,21.105,27.567,23.604,4
6.088,5.4648,6.7624,6.6564,4.3552,6.9532,8.0153,8.4198,1
-7.1523,-7.2721,-5.3936,-10.613,-11.613,-6.6685,-6.1317,-11.049,5
5.6805,6.5898,4.6417,6.4767,7.3474,4.5381,5.2651,3.0936,1
5.6918,8.1109,6.9691,4.7854,2.3387,9.3079,4.9869,6.4699,1
23.933,22.398,23.646,20.656,21.751,22.179,17.575,20.755,4
23.159,23.238,20.697,19.698,21.776,20.92,23.393,20.184,4
-6.1755,-8.0249,-2.9768,-4.9776,-1.6235,-4.5923,0.49156,-3.4358,3
-6.025,-2.2799,-8.8234,-6.5769,-2.963,-3.6029,-7.9038,-1.0429,5
14.451,16.603,11.204,14.18,15.247,11.546,15.25,14.679,2
-3.717,-4.9309,-2.6213,-7.7103,-3.9198,-3.4063,-7.9515,0.74624,5
12.186,7.5969,12.107,11.888,11.128,11.774,13.451,8.6287,2
-10.54,-11.22,-8.6122,-11.65,-6.5068,-5.7776,-11.492,-9.1829,5
19.756,19.565,27.692,20.74,15.177,16.773,22.819,20.867,4
-2.9682,-13.649,-8.8479,-4.6689,-9.1308,-9.9884,-6.9205,-6.7735,5
10.133,13.029,11.447,15.883,11.028,14.209,15.42,12.114,2
3.9433,6.0427,3.9106,6.5039,4.1321,10.232,5.6986,8.7314,1
12.377,12.97,14.743,12.455,15.468,16.257,13.084,19.373,4
10.662,13.47,10.59,13.221,10.59,11.947,13.632,16.411,2
10.397,13.7,9.166,12.794,9.8363,12.898,14.066,11.651,2
5.1858,2.9177,6.5196,4.9327,4.8654,4.1728,0.42574,2.9149,1
-11.184,-11.904,-7.4311,-8.8159,-6.3502,-8.2298,-6.589,-8.9257,5
5.5817,3.9778,7.1173,5.5573,8.6869,6.0984,7.0982,2.8569,1
8.6758,7.7495,5.5828,3.8767,7.1112,6.7774,7.4041,7.6125,1
6.2688,8.3581,5.4663,12.9,9.5216,6.2044,9.5519,3.5119,2
12.514,6.2527,9.7029,8.7497,9.166,12.623,15.852,11.163,2
6.6307,2.8184,6.5757,3.8564,4.4362,3.7314,4.2551,0.86752,1
20.415,16.406,14.974,22.643,9.5138,25.762,18.432,22.029,4
8.4711,10.207,16.648,8.8271,13.281,15.923,11.874,14.869,2
8.024,12.049,16.114,9.4014,11.224,13.568,11.084,12.66,2
-3.7913,-2.6372,-1.1362,-3.2847,-4.8001,0.14619,-5.6986,-2.0236,5
-8.9865,-7.3997,-1.3469,-7.6581,-7.6572,-2.6652,-2.1756,-9.4794,3
9.5743,13.115,9.6311,4.8811,8.1228,6.7923,7.8503,7.9146,2
7.2525,3.484,8.0296,4.4931,4.7703,6.275,4.5665,4.0581,1
21.586,18.017,23.103,24.724,20.281,21.898,18.884,23.392,4
-1.7703,-4.7344,-5.3532,-6.7212,-4.4713,-6.843,3.855,-1.0935,5
-6.93,-5.6219,-7.9533,-9.7306,-14.736,-6.6243,-7.5011,-8.7159,5
5.5438,9.3891,2.8251,5.7669,8.8144,5.1057,7.4548,8.9043,1
5.8606,2.1719,5.0159,8.8907,3.9946,6.414,1.7457,6.0519,1
-4.1524,-3.8065,-3.0416,-3.7828,-3.2711,-3.9367,-3.7111,-3.3042,3
-8.0557,-6.9729,-6.7267,-4.0966,-4.0409,-3.0283,-3.3385,2.2466,5
14.47,21.017,16.641,19.125,17.396,15.992,17.479,14.632,4
-7.9423,-9.3595,-10.49,-10.345,-11.352,-10.83,-7.9234,-6.712,5
16.055,18.932,13.131,17.89,13.997,15.889,16.309,18.319,4
15.059,14.07,3.6448,9.0221,6.6352,14.282,12.707,14.714,2
13.321,13.103,11.498,12.671,11.111,18.623,14.688,9.114,2
17.202,20.661,18.09,16.904,18.272,21.863,13.766,18.31,4
1.105,1.5422,-7.1259,-5.1648,-0.44208,-5.3629,-6.1273,-6.4863,3
-4.2197,-2.0549,-2.9012,-4.1196,-2.9335,-2.714,-4.3459,-2.9753,3
-5.5537,-1.0781,0.21336,-4.5976,-1.0179,0.088879,-2.7754,-4.2657,5
15.598,11.895,11.225,12.71,12.742,12.822,15.826,14.243,2
-2.1578,-3.8414,-4.5771,-3.1643,-8.2142,-2.1404,-0.044241,-2.185,3
15.372,17.252,11.637,14.729,13.238,13.517,12.219,10.75,2
-1.9169,0.68977,-7.5547,-3.0467,-3.9691,-4.0221,-2.5592,-2.745,5
21.811,19.892,20.136,22.353,28.543,24.86,28.371,19.759,4
5.0802,5.5375,6.9286,1.448,4.4164,6.6609,4.7357,5.4179,1
2.6639,5.6313,4.3971,5.7774,8.0178,8.7369,6.2391,4.3767,1
20.633,31.461,15.995,21.023,19.833,15.902,16.88,22.703,4
5.0112,2.687,7.3834,3.6578,6.6758,5.6141,6.1135,2.4566,1
9.1412,20.775,15.258,16.605,11.293,16.299,19.685,16.358,4
-2.1924,-2.6732,-4.444,-4.4602,-4.1122,-3.4478,-4.1063,-2.9585,3
29.33,30.503,23.116,26.903,22.29,17.108,22.604,18.824,4
17.717,18.478,19.248,15.333,17.581,16.27,18.608,14.543,4
24.782,24.213,12.393,23.965,25.725,11.18,17.716,31.472,4
5.7024,6.8159,4.4201,6.1453,4.8804,4.7001,5.1846,5.2489,1
-10.183,0.016242,-9.273,0.79511,-10.382,-2.9159,-3.6422,-3.0272,3
13.433,25.775,21.063,19.065,22.157,14.358,33.442,22.954,4
7.0773,3.9403,4.0761,1.8709,5.2503,7.644,6.3249,2.9431,1
-2.9091,-4.0094,-3.7255,-2.4438,-3.8233,-2.6678,-3.4819,-3.6714,3
-5.0607,-7.8714,-0.30374,-6.0338,0.99113,-5.9584,-11.025,1.2865,3
7.2431,5.0273,4.123,6.7032,6.4675,5.4818,7.0093,5.8057,1
5.2502,4.0836,5.8379,4.369,6.3393,6.0564,5.9752,4.6274,1
-2.3296,-4.8528,-5.7231,-4.9592,-7.8787,-6.2585,-5.1133,-5.5615,3
11.706,12.267,9.8039,14.748,13.988,11.293,13.676,16.149,2
15.061,12.922,12.84,12.316,13.697,17.717,10.933,14.462,2
8.9709,6.4888,4.4248,4.687,2.7615,6.8553,1.4134,5.1648,1
8.0203,8.0289,1.9097,5.269,5.7811,2.3691,6.9746,4.1869,1
15.831,14.731,18.991,16.603,16.096,18.333,22.359,19.974,4
13.753,15.675,20.737,18.393,16.594,16.619,20.159,25.406,4
0.22543,-5.583,-2.7413,-3.1497,-10.305,-0.27459,-3.1882,-1.9497,5
-2.6106,-3.2198,-3.8684,-4.4419,-4.472,-3.2676,-2.0518,-4.1177,3
10.156,12.461,9.0343,16.095,12.788,10.183,13.852,12.664,2
9.8953,11.477,10.92,11.536,8.592,12.553,9.8381,14.093,2
21.167,20.637,14.865,30.594,32.318,18.59,22.83,28.109,4
-3.5438,-11.269,-7.5439,-9.2301,-11.076,-5.9543,-6.723,-8.5792,5
-5.0131,-2.7978,-15.776,-10.996,-11.955,-8.059,-10.515,-9.5154,5
-3.5549,-0.74185,-7.6352,-2.9303,-8.7918,-7.4804,-6.0543,-0.30578,3
15.331,22.185,21.897,15.453,13.283,20.682,22.912,18.309,4
-2.1035,-4.3786,-1.4455,-6.5714,-2.7865,-7.0069,0.70313,-1.7439,5
18.801,17.257,21.549,20.059,16.045,21.332,15.757,13.823,4
-7.6972,-8.8521,-8.2449,-7.5236,-3.0117,-7.0224,0.46449,-0.25075,3
-0.11412,0.20994,-4.7637,-7.4394,-1.3854,-6.2619,-1.9346,-6.2759,3
-3.8535,-3.3252,-6.7778,-4.151,-6.3943,-4.9191,-2.6643,-7.2234,3
10.83,15.903,10.059,9.8313,14.944,11.56,9.5012,8.2577,2
-8.3517,-4.0561,-7.0441,-7.7797,-8.086,-7.4026,-11.684,-6.1871,5
-5.5258,-3.456,-5.2762,-0.31706,-1.3765,-0.69955,-0.70671,0.063553,5
10.8,11.479,12.195,12.896,10.86,9.6332,15.603,13.026,2
-2.9066,-4.2645,-5.8888,-0.31286,-5.8017,-3.7391,-4.848,-4.5641,5
-2.1468,-9.1366,-6.1576,-3.0299,-1.8958,-11.724,-3.3362,-7.6484,3
5.7793,5.454,4.3644,3.9022,7.6024,9.0839,6.2258,3.9601,1
-7.2557,-7.034,-4.4715,-4.1958,-11.261,-6.1967,-8.3369,-13.837,5
-8.4108,-5.3466,-5.4832,-10.62,1.2369,-4.2376,-5.443,-1.0059,3
5.4193,10.209,4.2464,5.2982,8.0905,3.4912,3.7309,3.5132,1
-5.055,-4.0695,-6.5875,-5.2693,-2.7257,-4.5852,-1.0124,-3.0553,5
-9.2149,-3.2826,2.8483,-2.3228,-6.9196,-3.4769,-5.0159,-3.5287,3
-2.8966,-4.488,-2.7501,-3.5035,-2.2188,-3.6924,-4.4022,-4.0078,3
-9.7411,-6.8095,-7.2426,-5.5473,-11.589,-11.526,-13.513,-6.739,5
-2.3884,-4.2625,-2.8549,-2.7561,-3.8756,-3.2959,-5.1706,-2.814,3
4.9506,7.1975,3.7781,6.6464,5.658,7.9596,8.9242,0.7438,1
17.949,23.816,15.183,13.608,19.364,23.117,19.209,23.175,4
-3.7881,-1.8197,-4.0261,-7.159,-3.5004,-2.2647,-7.2054,-1.8461,3
8.7113,12.651,13.05,11.876,9.8805,14.709,13.221,5.1562,2
-4.49,1.1046,-3.8455,3.1777,-7.242,-4.21,-5.3693,-6.9369,5
11.685,10.046,11.786,9.7992,12.799,10.571,10.47,10.629,2
-4.0983,-3.6642,-3.2733,-4.3481,-3.5122,-4.23,-3.8767,-2.8972,3
17.544,19.772,18.517,14.652,22.191,17.509,16.821,14.357,4
15.939,12.989,18.796,13.342,16.271,21.148,15.996,13.442,4
-5.9161,-15.068,-10.347,-12.25,-16.412,-4.38,-11.7,-3.7632,5
4.0011,3.1171,7.1065,7.8594,7.0338,6.2669,1.1093,2.8063,1
2.0496,-5.2335,-5.6022,-6.1822,-2.9256,0.27296,-4.7033,-3.3615,3
-1.9571,-5.0244,-4.2369,-3.8969,-4.5474,-4.8906,-3.6267,-3.3575,3
3.6978,3.4127,1.1862,5.5424,1.945,4.3898,6.0249,5.8396,1
-7.9302,-1.7099,-3.988,-3.4091,-7.06,-0.094755,-0.8494,-4.6236,3
-10.384,-5.3635,-3.3179,-7.884,-3.6329,-4.1818,-6.0212,-4.9925,5
6.8585,10.315,13.111,7.1342,12.448,13.889,12.581,12.223,2
13.356,10.467,14.939,10.02,13.559,11.424,10.161,14.081,2
-12.053,-8.7648,-6.2344,-9.6147,-7.0659,-9.3799,-12.519,-3.499,5
9.4535,9.0212,6.9985,3.7163,4.633,4.6923,6.1083,6.4574,1
-2.1973,-2.5124,-3.3944,-4.8759,-6.8971,-1.3977,-1.2717,-9.3043,5
12.27,15.002,15.481,13.44,15.5,13.971,11.635,9.4848,2
11.862,19.136,11.658,19.435,13.196,18.766,14.507,15.757,4
6.2576,6.2261,4.1256,5.4033,5.2542,2.4793,4.5638,6.9415,1
11.621,11.488,12.781,8.6084,11.463,9.5146,12.87,8.4648,2
5.5265,4.1258,4.5716,2.8892,3.4398,5.6657,8.2232,5.6854,1
14.743,15.356,12.971,12.228,11.626,9.731,10.918,13.189,2
5.4685,4.7574,6.0073,3.3971,6.4933,5.8505,7.0179,5.9602,1
-10.68,-8.2061,-8.1644,-9.632,-4.2545,-6.3587,-9.9777,-13.223,5
-5.189,-5.6973,-4.1894,-2.6313,-7.6026,-0.34429,-3.5223,-9.0531,5
8.0812,7.1234,3.9335,5.7825,5.6247,8.6528,9.31,4.0291,1
-3.0742,-5.5927,-3.0317,-2.4579,-3.9286,-2.1802,-4.7297,-2.2599,3
5.7374,3.7416,6.323,6.7059,5.2795,1.2802,5.8566,1.7874,1
16.415,15.102,12.692,14.774,11.775,3.21,13.555,7.5456,2
21.23,26.423,25.22,25.076,34.544,33.422,22.344,26.064,4
2.2726,4.6592,3.8487,0.92738,3.3501,4.8118,5.1876,7.0374,1
2.6898,9.3663,3.7269,8.5117,6.815,7.493,5.2901,5.8957,1
-8.609,-5.7935,-12.061,-6.1241,-6.8254,-11.862,-10.177,-8.2099,5
-7.9429,0.77677,-5.8059,-5.8135,-6.0183,-7.5982,-6.6478,-6.13,3
-5.2043,-2.878,-3.5175,-0.12313,-3.3517,-4.0326,-4.6234,-4.9127,5
5.4415,4.2215,7.9062,7.8061,4.4663,3.8373,9.0723,4.2177,1
-6.4127,-3.0052,-6.2756,-0.51268,-2.9246,-3.9316,-1.7659,-5.3021,5
-2.4332,-1.9804,-3.9016,-4.4011,-4.8773,0.79313,-5.4856,-3.3973,5
17.741,24.745,18.79,26.521,20.932,16.783,16.516,29.16,4
13.257,10.246,11.713,13.031,11.616,12.662,12.587,14.71,2
-4.4691,-4.1283,-3.6752,-3.5671,-4.0898,-3.098,-2.2521,-2.6807,3
-1.8356,-6.4736,-6.0214,-5.5257,-3.0056,-0.906,-5.2872,0.51518,5
9.5998,6.2254,4.585,3.9549,4.1624,4.7961,4.6602,7.5234,1
25.511,23.576,23.611,23.724,19.165,20.764,16.281,24.751,4
11.022,8.596,12.295,13.687,11.927,12.574,11.106,9.8316,2
-6.794,-10.51,-9.8414,-10.556,-10.357,-11.465,-11.636,-5.777,5
-5.0366,-2.7931,-7.7933,-4.8526,-3.5861,-1.7549,4.2976,-8.2453,3
19.72,23.736,19.53,16.517,21.234,21.756,14.138,21.213,4
9.6714,11.669,9.827,11.922,10.607,8.3922,12.018,6.7387,2
10.483,11.723,17.193,18.94,14.862,16.802,14.592,9.2816,2
-2.8257,-5.3117,-3.6996,-2.3081,-6.4624,-1.7758,0.022696,-1.1185,3
-1.7215,-7.6529,-3.585,-7.1929,-7.25,-0.54002,-4.9723,-2.5033,5
19.019,22.017,11.283,22.224,13.176,28.106,21.517,21.84,4
26.688,17.561,19.066,14.203,20.886,17.954,5.2181,22.297,4
-7.0512,-11.716,-8.9353,-5.632,-7.1326,-12.863,-7.401,-10.24,5
23.532,20.007,27.262,21.174,21.654,21.857,19.867,23.047,4
25.178,17.271,18.167,17.325,21.291,18.768,18.293,17.167,4
2.3941,4.983,5.6947,4.5638,5.1189,7.1714,0.41845,5.0054,1
-2.7073,-3.406,-5.3311,-6.7443,-4.0529,-1.0078,-3.7238,-4.4912,3
-11.168,-3.6019,-6.9291,-7.663,-4.5013,-7.7464,-6.7907,-4.8879,5
-5.0109,-2.8582,-7.6613,-12.065,0.0063596,-5.8903,-0.13947,-4.4257,5
-2.9113,-4.7085,-2.5501,-3.538,-2.2518,-4.4508,-4.3976,-3.8889,3
5.4574,8.3811,6.0357,5.8612,6.8393,8.6627,6.1505,5.1911,1
6.8941,4.8989,5.5603,3.6106,4.1995,5.3984,1.9787,7.264,1
3.1675,5.9695,3.9939,7.5788,7.8677,4.0431,7.1097,4.8304,1
6.2151,6.6373,4.2489,7.3618,5.1174,6.0252,5.9819,7.0851,1
-3.203,-2.8772,-4.2081,-4.3633,-4.3265,-2.3099,-2.7452,-2.8461,3
-7.2635,-9.3818,-7.7406,-2.8658,-7.7664,-7.0896,-4.7616,-7.0701,5
4.8391,5.5463,8.7568,5.8122,6.0716,5.3797,5.3385,9.0955,1
8.9217,11.81,13.411,13.926,12.591,9.814,7.9013,11.174,2
2.9497,6.2575,6.1491,8.3128,9.9511,5.6162,7.1844,3.4299,1
13.454,12.585,14.973,13.763,13.817,11.974,14.58,16.799,2
12.932,16.307,13.536,17.858,18.185,18.826,13.956,12.905,4
21.602,21.333,25.783,17.723,21.537,21.615,27.939,16.459,4
5.8721,6.0222,6.8762,5.9792,6.7883,9.4495,7.1538,6.7606,1
13.715,12.618,10.875,13.302,16.443,10.898,12.751,10.884,2
4.7841,7.2847,3.4986,1.2094,5.2894,3.8115,2.7904,5.9836,1
3.4986,5.1661,7.1046,5.1266,3.6053,2.2944,4.8693,7.1831,1
-6.1007,0.59459,-5.4463,-4.1732,-3.5465,-0.92073,-6.2383,-4.4521,3
25.149,14.75,24.851,14.996,13.191,17.783,19.562,26.622,4
16.459,15.553,14.92,22.938,14.096,16.357,18.489,19.628,4
-3.967,-2.249,-4.8436,-3.0143,-3.6273,-5.0608,-3.8896,-4.661,3
9.627,10.299,7.4914,12.294,13.875,14.996,9.2397,9.3962,2
-5.9557,-11.687,-0.96926,-0.14849,-2.622,-4.3801,-7.6888,-4.3786,3
21.793,17.627,17.459,20.284,18.47,15.788,20.794,21.502,4
10.432,5.7962,6.1124,7.0369,4.7928,5.7802,4.5139,0.94395,1
14.356,9.1889,10.118,13.547,7.8918,17.652,13.942,13.191,2
7.0464,6.8777,3.4374,5.8219,7.3081,5.4562,5.7589,3.9665,1
13.503,11.406,11.006,13.721,14.265,10.34,13.554,12.319,2
-4.7305,-5.2057,-2.9711,-4.3478,-3.5725,-3.4064,-3.2187,-2.9611,3
9.5855,14.105,7.8348,14.182,13.655,9.7003,9.9313,9.4522,2
1.1126,-2.4858,-4.8593,-9.4785,-1.1484,-0.28475,1.8743,-3.3825,5
28.176,23.106,16.85,19.827,17.989,21.973,17.789,21.176,4
11.3,13.04,11.659,12.91,10.979,12.4,15.89,13.859,2
-2.9601,-4.8398,-3.5351,-4.0116,-3.9106,-3.399,-3.6418,-2.9812,3
-4.2864,-5.2456,-6.7039,0.023736,-1.629,-8.1239,-4.668,-0.81443,3
-3.8973,-5.8646,0.01374,-2.988,-6.4336,-3.1372,0.62588,0.53384,5
-5.6169,-1.5936,-3.8244,-2.4303,-2.1659,-2.9777,-5.8483,-2.8031,5
2.399,0.11754,7.879,2.7122,4.8917,6.5921,4.4944,3.3756,1
13.42,13.546,10.9,13.114,11.205,11.792,12.851,15.475,2
7.1574,4.8168,5.8886,7.6893,6.6572,3.0001,6.5145,8.2573,1
8.2166,11.922,9.0025,8.614,13.425,6.6342,10.045,9.929,2
-5.5278,-10.079,-8.7777,-6.7685,-4.2974,-3.3642,-7.4962,-8.7545,5
17.444,26.136,20.57,14.668,19.144,18.095,16.125,16.537,4
7.7079,3.5233,3.6372,5.1097,10.356,2.7055,2.2272,3.0353,1
4.4792,8.775,6.7482,6.811,6.6924,5.8354,8.4689,5.5417,1
-9.0609,-5.6379,-10.623,-13.41,-4.7904,-9.0339,-10.041,-2.2147,5
-3.3843,-4.1066,-4.0655,-4.1365,-3.4437,-2.7828,-4.1848,-3.9788,3
-5.8862,-9.6178,-9.3595,-12.161,-10.101,-9.6405,-4.4317,-7.1808,5
-6.2094,0.30599,-1.0068,-3.075,-3.8934,-4.551,-1.5721,0.26486,5
21.722,17.918,15.817,11.319,15.85,20.037,20.432,16.117,4
-3.4849,-4.3034,-3.0225,-3.1195,-4.4071,-4.3242,-4.1803,-3.5051,3
6.445,7.1952,4.0806,6.1133,4.8786,7.4176,7.9798,6.7928,1
-6.3285,-7.9982,-5.3562,-6.9462,-4.5536,-6.9137,-4.2829,-11.913,5
4.4411,6.7175,7.3132,5.4746,7.2757,5.2136,4.484,4.1367,1
-3.6472,-3.9455,-7.4283,-5.6882,-10.575,-11.551,-6.9894,-5.6246,5
-4.9624,-6.829,-10.305,-8.58,-4.2175,-13.506,-13.516,-9.4664,5
14.607,18.08,13.168,10.6,12.332,12.993,10.068,10.491,2
14.231,7.726,14.77,10.909,9.0161,4.5626,8.9081,14.586,2
-3.7508,-3.3413,-3.4468,-3.6932,-2.6411,-3.3108,-4.577,-2.9543,3
16.393,14.042,15.801,11.957,9.6889,11.161,10.345,12.864,2
-2.6794,-5.6919,-6.9471,-3.1233,-12.237,-8.9334,-11.573,-10.784,5
10.451,9.5071,13.154,2.77,8.9564,11.642,9.6518,11.872,2
4.2717,4.8277,3.5806,8.7933,4.7207,3.0335,5.1477,6.9703,1
10.339,21.876,13.284,12.863,21.976,20.231,20.215,15.847,4
-2.151,-5.6176,-2.9653,-4.8687,-2.3147,-3.3215,-3.4098,-4.534,3
2.8366,-2.121,-1.5375,-2.5413,-8.3924,-6.3906,-8.5205,-1.3328,5
4.4273,5.7945,2.4605,3.9243,5.5356,6.7448,2.7753,4.5987,1
11.331,13.411,13.605,10.033,8.0462,10.668,11.337,12.707,2
19.57,18.596,18.629,14.599,16.375,21.514,17.603,15.128,4
-9.2812,-9.9788,-11.369,-9.4362,-3.8273,-7.7595,-12.082,-13.612,5
3.8076,2.8685,7.4031,4.5332,9.4253,4.9938,6.4875,9.0405,1
4.8653,1.5115,3.1507,2.1286,2.0256,4.4135,9.2112,5.0528,1
3.1312,4.0049,8.294,8.1973,9.1783,2.8233,8.2461,5.3398,1
-4.7444,-2.226,-4.1641,-5.4906,-4.1837,-5.0656,-3.3882,-2.887,3
5.4327,5.1105,5.8984,7.1651,5.2584,5.834,9.1326,4.2091,1
-6.227,-8.6939,-1.5997,-10.105,-6.3588,-6.1622,-7.0168,-10.151,5
-9.0347,-2.1383,-8.7406,-4.3492,-5.7252,-4.0558,-2.9439,-5.7384,5
-1.252,-1.3505,2.9522,-3.5077,-4.7425,-4.073,-2.6034,-9.9436,3
12.781,14.359,11.537,13.082,10.265,9.8304,13.86,14.88,2
-9.5208,-2.4586,-12.191,-10.826,-8.5355,-5.809,-11.75,-10.25,5
-4.5479,-1.0881,-1.3068,0.63247,-4.3198,-1.9142,-2.583,-0.80364,5
-0.019712,5.851,6.7302,5.371,3.3393,2.896,7.4384,2.4616,1
23.487,24.047,23.735,22.452,21.832,17.877,23.86,12.225,4
-4.9275,-6.0607,-7.1616,-9.6796,-11.589,-11.328,-10.826,-11.806,5
5.2868,6.3544,6.3095,3.3723,7.9467,5.8674,5.657,4.3169,1
11.112,17.49,18.686,15.356,19.937,11.687,14.95,19.953,4
-7.1512,-6.1933,-8.7318,-5.468,-10.054,-11.293,-8.1828,-12.195,5
13.193,11.936,14.569,7.485,13.384,9.5817,9.0623,12.809,2
-7.5154,-8.3006,-5.913,-3.0492,-2.4754,-1.5523,-11.865,-4.0306,3
18.507,22.095,22.086,19.869,21.743,25.707,19.121,29.823,4
6.1586,4.5153,5.7514,5.3227,4.4691,5.5631,6.4682,3.8256,1
-4.6745,-5.1604,-4.0101,-3.7294,-4.3458,-2.954,-3.1526,-4.1309,3
12.082,8.6896,13.556,7.0984,15.275,16.353,9.9877,6.9731,2
17.766,16.649,21.224,17.05,8.507,21.534,19.978,16.773,4
-3.6784,-3.0828,-3.4688,-2.4691,-2.9121,-5.4588,-2.6571,-4.4272,3
-4.259,-4.3816,-3.5413,-4.3846,-3.4297,-4.2968,-4.0649,-3.1369,3
-7.3469,-13.663,-5.9476,-11.356,-6.9528,-6.7271,-5.4154,-8.4518,5
-4.928,-7.2511,-2.9154,-3.783,-0.26249,-0.37162,0.034895,-4.0797,5
-4.1841,-4.2899,-3.3594,-3.7361,-2.8033,-2.5471,-3.565,-3.7227,3
8.9232,13.24,13.417,16.709,15.744,16.647,10.758,8.3689,2
-4.935,-11.67,-13.212,-7.4551,-7.8955,-3.3515,-3.7934,-12.787,5
11.078,12.957,12.861,12.584,11.127,14.079,10.704,11.496,2
-6.7104,-7.1708,-11.122,-3.6365,-6.2409,-13.581,-11.209,-8.5573,5
16.175,15.476,16.774,23.783,16.32,18.457,18.541,18.36,4
6.3514,5.3658,5.9706,7.322,4.8165,3.7705,4.5965,9.8061,1
-2.2103,-3.6891,-4.8277,-3.0217,-3.3919,-3.8164,-1.8442,-3.5434,3
-3.4371,-3.1276,-5.3519,-4.153,-3.9156,-3.2382,-3.5369,-4.5734,3
-3.6922,-3.5044,-4.5385,-4.4448,-4.4447,-3.644,-3.0883,-4.2081,3
11.162,21.955,15.364,18.601,13.683,16.527,21.818,17.143,4
-10.593,-6.3436,-5.0872,-0.4831,-8.3914,-5.3612,-0.073355,-2.3362,5
17.723,24.059,16.978,22.208,25.474,23.188,14.03,25.367,4
-1.8857,-5.2377,-1.0133,-5.315,-4.8616,-3.7258,-8.5929,3.4607,3
6.5284,7.275,2.5268,7.0956,8.0921,8.1092,5.7728,9.3303,1
-3.8568,-4.0711,-7.2357,-6.361,-3.2484,-4.0594,-4.8559,-0.35428,3
5.2864,5.9055,7.101,5.9361,4.097,4.7874,8.1727,6.5845,1
6.2861,7.5226,3.2931,4.6766,4.1744,1.2373,3.9074,4.6818,1
5.4447,7.372,5.7428,5.4055,8.361,7.2902,6.0996,6.542,1
22.205,29.625,18.795,14.662,20.938,14.952,15.494,19.719,4
13.921,11.217,14.25,13.526,16.59,21.392,16.364,15.466,4
1.4026,-1.7745,-6.5569,0.64183,-3.0184,-0.78555,-3.2931,-3.0583,3
3.9314,9.1093,3.6615,5.6573,5.3157,9.6167,6.6474,6.4122,1
-3.7785,-2.7669,-3.3313,-3.6637,-3.6999,-3.7868,-3.2849,-3.2758,3
10.057,6.2355,9.2037,8.0377,6.7828,7.85,5.7764,3.5584,1
-4.5851,0.67167,-3.6148,0.36386,-4.1584,-6.9411,-6.3899,-5.5787,5
-5.9593,-6.8863,-9.9885,-6.3507,-10.469,-8.1514,-4.6102,-10.178,5
-4.699,-9.341,-7.7138,-14.167,-6.4593,-7.7739,-3.3139,-7.1683,5
9.7102,14.449,13.015,11.201,10.935,14.079,13.673,13.397,2
-3.2273,-2.4634,-3.4722,-3.6071,-4.0026,-3.2688,-1.2162,-4.0913,3
-7.5746,-5.81,-8.7,-2.6061,-7.0792,-1.3186,-8.2442,-5.4389,5
18.349,18.86,23.59,16.914,18.198,15.975,13.9,17.158,4
15.046,21.343,11.319,14.498,13.87,11.442,13.695,13.58,4
