x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
6.2781,13.405,7.6173,4.7056,13.879,9.0978,12.098,8.1593,12.377,14.036,-2066.7
5.2947,6.0591,12.904,13.21,15.661,14.807,13.608,12.306,6.3018,6.6491,1.8119
5.5113,0.99707,10.999,6.2419,5.6106,10.858,10.977,10.398,14.056,14.576,3.259
3.4556,8.3863,16.973,4.8755,7.6847,10.616,3.4644,15.429,14.781,3.1262,1.5409
13.099,8.4073,9.3912,7.7546,8.4601,16.221,11.989,13.967,9.0477,3.8965,1.158
14.101,6.4671,7.7884,8.831,13.007,7.1447,6.3102,8.7935,9.2379,13.28,2.4947
10.764,10.742,11.886,6.9918,9.3579,5.6304,14.259,8.274,11.009,6.4681,1.9449
6.9328,8.7955,9.258,8.5818,9.9981,9.6646,6.9217,9.0757,9.3811,14.181,1.7435
12.735,8.5269,7.892,2.095,14.922,7.3467,8.2361,5.3199,9.5715,11.907,3.0038
13.747,8.7376,11.135,4.8104,11.697,17.073,15.956,10.624,11.241,15.07,0.90094
9.544,8.8224,8.487,14.197,5.5731,0.20154,14.343,12.382,8.3032,13.371,2.1057
11.405,12.878,13.215,16.975,11.816,17.362,12.263,10.059,2.5709,14.858,2.8276
14.645,3.0335,14.091,7.8883,7.6277,5.1207,10.181,11.07,13.353,9.7213,2.1349
11.645,9.4724,7.2816,10.658,11.118,10.248,7.1051,9.8292,10.156,5.2111,2.5616
9.787,11.858,12.687,7.9858,10.745,9.4834,8.7396,3.9463,13.026,4.2988,3.114
3.4059,16.104,5.5499,9.601,7.6182,10.283,9.8602,4.566,8.9309,7.8409,3.1444
15.577,6.6006,7.1377,10.71,9.0211,9.4307,11.96,7.7962,8.4976,8.5536,3.4627
11.304,9.7549,10.718,13.748,10.918,8.7633,11.422,11.189,10.277,5.9507,2.2443
6.4715,5.3757,6.4993,12.494,12.271,14.386,14.006,5.8073,13.408,12.745,2.6059
10.347,13.879,13.686,13.106,14.377,8.5381,10.64,12.061,4.1933,4.9334,1.9784
20.441,16.926,6.7553,13.377,6.4964,8.7644,3.8668,14.063,15.748,8.0179,2.4319
7.4589,16.366,5.6517,14.187,15.487,12.168,12.551,8.2342,7.0299,10.501,0.64665
8.7108,13.78,10.531,10.879,12.059,9.3107,6.4831,9.0746,6.8858,7.8732,3.9762
12.681,13.886,7.3001,14.404,12.042,7.8875,8.9985,12.859,5.8424,4.0751,0.18006
6.3577,13.082,7.7353,12.114,8.7567,5.2774,11.166,10.656,12.153,13.033,0.41498
9.225,7.0128,14.379,8.4726,14.985,4.5489,3.9515,12.139,11.897,13.36,2.7915
5.4135,13.855,15.743,11.587,9.7306,7.1802,9.2603,7.5875,10.719,8.4202,1.7529
19.972,13.316,5.2962,9.5244,9.9236,6.2111,15.2,9.5073,13.712,9.226,2.9814
12.888,9.3714,9.0518,10.679,12.062,5.7388,13.12,4.9123,4.6773,14.351,2.2316
9.6236,7.5717,5.8985,5.1922,15.089,6.5875,5.9221,4.5583,6.1913,8.2506,1.8859
12.868,8.9284,9.4842,14.568,15.669,5.9815,4.4343,10.914,13.256,10.739,2.9881
12.528,2.6065,0.10095,14.958,14.411,13.16,12.621,15.136,14.677,9.4627,2.0459
9.5349,4.8249,10.092,14.928,13.061,12.409,8.4823,4.7313,14.193,10.966,3.3785
6.3114,8.4606,13.696,8.4854,9.0574,10.986,13.662,11.696,12.977,13.42,2.3966
3.7133,12.547,9.7437,12.778,7.4701,11.602,11.64,6.7236,12.713,12.739,3.3544
4.5788,10.098,13.093,10.009,8.6903,11.163,12.469,6.0376,13.621,7.6543,0.87191
10.647,11.509,5.5874,10.035,15.254,7.9201,16.672,3.4869,4.0169,20.483,2.5627
12.798,10.506,15.841,14.086,9.1125,4.8266,7.7622,6.8251,7.0453,10.437,1.8618
13.929,12.3,5.7834,11.515,6.3965,14.195,13.147,7.5152,16.261,10.033,2.0368
13.286,15.512,11.985,2.5839,6.0316,7.1109,4.9772,11.496,8.9447,2.0725,1.8847
2.2627,3.42,7.133,17.61,8.4546,17.898,8.786,8.4706,11.766,11.993,2.129
10.175,11.31,12.081,7.7004,6.8585,11.325,5.7617,9.5048,9.7527,9.8713,3.1443
11.028,5.5191,6.1037,8.7458,11.599,12.706,8.8845,4.8381,7.6111,7.7804,2.9126
5.5176,9.391,9.3575,9.2405,11.263,11.293,10.945,12.959,8.4343,9.6999,2.647
9.917,7.5005,8.053,12.514,13.926,9.3722,18.433,6.5869,5.4374,6.5304,2.3467
3.9941,9.9005,7.8064,14.189,5.0218,12.909,16.159,9.0288,6.5839,6.9965,2.1862
6.5891,11.266,4.4382,8.3384,7.2733,19.02,13.635,10.576,11.164,8.2834,1.8035
11.336,12.327,11.115,8.2169,14.582,11.418,11.93,13.235,11.239,11.763,2.6716
6.5156,14.316,9.0647,10.948,8.4793,7.9136,10.744,15.398,8.6211,11.874,1.2334
14.4,13.275,10.641,10.149,5.0551,10.478,7.7533,17.542,14.232,2.2042,3.7595
11.847,14.987,13.366,7.0825,15.045,7.9352,15.692,7.1536,12.809,11.671,1.2375
9.8857,3.0269,8.6442,10.883,13.14,11.122,12.429,14.393,8.8857,10.217,2.2402
9.3122,12.183,13.865,8.8711,14.012,7.2549,1.4757,1.4043,9.6091,9.8573,1.6207
5.0368,4.5355,10.924,10.793,4.5967,9.7903,9.0402,4.7558,14.921,13.687,1.0875
4.5048,12.715,13.362,3.0269,11.15,14.933,9.924,11.834,12.292,9.3837,1.445
9.5018,10.622,8.7557,12.996,13.08,8.8159,11.691,4.2821,9.6998,7.8956,0.60839
6.7529,7.8545,10.222,6.3722,13.142,9.6848,5.7707,10.967,3.2758,11.43,1.7144
9.5282,8.3464,9.9124,9.9991,7.1463,4.5299,3.9923,12.244,11.006,9.686,2.0231
15.028,7.5972,4.2498,12.199,9.084,11.895,9.6318,16.674,6.1056,10.088,2.6684
15.214,16.013,18.444,14.508,15.685,14.721,15.006,11.487,12.36,6.6847,2.2682
19.493,8.8565,10.569,8.8103,21.191,6.5952,9.0702,7.4779,5.5703,14.784,-0.042329
13.682,13.683,9.831,6.3358,5.8862,5.7785,6.7908,7.069,6.4477,4.3887,2.2495
11.596,12.909,8.8067,12.91,7.612,8.0917,6.5656,3.7144,8.3454,8.0844,2.8747
10.127,12.854,4.7648,9.1324,5.441,10.365,12.53,8.0309,14.891,6.6071,1.1195
10.941,9.0121,11.819,12.023,8.5921,6.2075,5.7277,6.3017,2.946,4.8869,1.5348
11.576,7.2795,12.845,16.462,14.793,3.4861,1.6056,6.9663,13.028,9.0845,2.5327
17.572,15.797,9.637,15.349,15.633,10.692,14.572,9.0933,10.175,5.7807,0.044996
14.716,9.4247,12.589,8.0221,4.412,10.822,9.118,7.578,11.315,8.1875,2.3441
11.43,11.895,11.315,4.391,12.145,11.179,10.402,10.86,10.7,14.294,3.0879
8.7858,11.84,14.612,12.157,5.8592,3.0773,12.933,11.773,9.4838,9.6937,2.5864
11.096,10.839,10.318,15.039,7.339,12.301,14.717,16.512,10.451,12.648,1.5127
0.79882,2.7888,8.5652,7.4637,9.2433,13.252,10.21,9.9026,9.9556,5.9958,1.4226
14.815,6.0802,9.2593,12.284,4.4884,16.406,8.8282,8.1377,-0.40054,8.798,1.396
12.284,6.9137,9.9717,9.5532,15.465,11.032,11.075,7.8863,10.479,3.3576,0.60202
11.374,9.0889,11.472,1.1802,11.792,9.0642,11.504,12.1,0.30026,6.3394,2.7528
7.7882,5.1,14.692,9.1558,12.332,7.5242,11.674,12.376,11.491,6.3063,2.2851
11.347,14.151,15.605,4.6413,5.8,7.425,10.002,4.2405,10.478,9.2306,1.6372
6.3487,11.05,13.671,8.2918,8.7638,12.139,8.1315,8.5456,9.0445,13.169,1.9361
9.2294,9.3762,11.04,8.614,7.9046,12.823,6.6736,8.5032,6.5828,1.1893,0.98793
9.1857,12.632,7.8556,12.449,10.706,15.616,9.0194,9.1638,15.565,15.779,2.7005
10.713,14.516,5.82,12.503,7.2684,14.52,10.901,8.3311,12.135,12.672,2.7356
16.681,15.595,12.714,5.8185,14.229,13.786,10.326,5.7955,12.928,6.6834,2.8543
11.219,11.599,6.9622,12.733,14.646,6.7277,5.6509,13.86,6.2759,12.224,2.2093
10.426,14.458,12.18,5.1962,11.205,8.5467,12.009,10.916,11.141,12.695,3.2089
11.49,10.22,15.854,9.2393,8.2172,14.92,8.9987,13.627,9.0849,9.0326,0.82775
6.9865,12.463,10.97,17.729,2.8637,12.703,6.8894,5.6725,11.069,16.187,2.1264
9.9651,6.2756,10.938,13.149,8.7405,14.573,11.555,10.927,11.519,7.0958,2.804
8.5172,8.6835,11.286,7.9288,10.86,2.563,10.372,12.764,5.9889,7.3218,1.9211
10.766,10.207,6.2464,4.114,14.334,10.184,14.531,11.563,13.764,11.133,1.8282
8.5721,7.9017,5.173,12.593,17.893,11.026,8.1529,11.633,3.0148,9.6024,1.8129
14.069,9.3123,14.677,10.764,5.6614,7.7726,16.432,11.553,11.625,15.047,3.4446
15.277,9.6121,8.563,9.6852,12.411,11.074,9.8199,5.8532,8.122,11.015,2.2393
14.384,8.9447,11.7,11.895,8.5011,6.3297,14.248,13.738,14.893,12.016,1.3192
15.852,15.825,22.728,8.7509,9.1008,9.6341,8.846,13.71,8.8236,14.429,1.5238
9.4095,5.713,11.44,8.8974,7.5068,13.381,8.9744,8.8913,4.8312,12.21,1.192
22.467,7.8519,7.1236,12.126,10.356,15.204,12.661,2.6238,3.9462,4.5766,1.5546
17.227,10.701,15.68,7.0919,13.401,12.715,12.829,9.0231,6.7214,12.083,-0.10521
13.202,7.9179,10.946,10.174,2.7835,9.5359,3.2373,7.0387,9.6637,4.016,-0.36659
10.071,7.2391,7.8,14.556,9.0485,6.7139,12.923,11.433,7.5151,15.304,1.5151
-1.1094,9.5453,7.1343,9.2168,9.3832,10.935,5.9651,13.721,9.0885,4.437,2.6375
10.348,9.0001,6.8272,6.8501,11.62,7.5854,9.3023,14.987,9.1702,4.945,1.5099
8.8638,14.422,10.557,6.5473,9.3478,8.8113,12.759,10.758,9.1728,11.4,2.6192
18.39,8.8784,16.183,11.155,13.689,9.557,7.9313,10.776,6.5891,10.874,2.1891
11.548,8.7209,10.498,7.4175,9.795,8.325,7.4187,9.6094,13.946,3.871,2.105
12.201,14.687,6.9981,8.9782,15.783,8.7249,13.923,11.082,9.6672,4.6927,2.8617
9.215,16.704,7.8777,10.772,9.0166,8.8,10.918,7.4029,14.503,15.049,3036.6
9.2237,7.66,13.322,7.7784,10.896,11.115,7.917,14.886,4.8658,9.7374,2.589
11.564,18.51,9.2184,10.652,6.6298,12.321,9.3601,9.2189,14.779,8.3515,1.2137
13.902,11.433,8.0853,5.41,14.067,10.628,12.131,9.5581,10.264,7.241,1.5977
4.1128,9.9728,13.995,14.62,11.171,5.0966,9.6095,11.177,7.4536,17.07,2.9013
11.415,9.746,7.5237,9.2229,7.4276,10.899,9.1038,14.43,6.2263,9.2698,2.6987
12.255,4.6849,13.101,7.7769,14.871,8.3279,9.4007,9.9394,21.729,10.177,3.6146
14.345,10.414,7.6093,9.671,14.548,18.515,11.237,11.465,11.942,7.9342,1.7905
1.8419,6.5522,7.2915,7.7869,12.114,11.427,10.982,14.243,5.9901,12.072,0.83342
8.6514,10.617,12.54,6.2589,11.631,8.9328,5.749,7.2367,9.8491,9.3026,1.7111
8.61,9.1454,13.497,8.4834,13.455,13.31,7.8035,7.9843,12.196,6.9181,2.3975
13.726,8.0518,14.905,9.0275,13.089,7.1776,1.9286,8.9671,11.256,16.326,2.4509
3.8838,17.792,7.7823,7.0879,7.1911,7.159,17.764,19.212,6.5076,4.2374,1.4947
8.6694,15.264,4.8601,17.161,5.0912,9.0559,6.4362,3.3374,14.52,4.8806,1.7402
13.282,13.505,8.1753,8.9675,16.606,6.036,5.4464,7.6298,8.2153,10.998,1.8205
13.446,6.8353,10.606,15.655,13.105,7.5358,9.0735,7.3114,6.3381,7.1395,0.67817
10.868,10.81,13.633,15.234,9.0411,7.6451,7.1906,7.0883,14.907,0.17854,2.3963
7.6571,12.278,10.315,10.211,12.124,8.1873,14.869,11.503,6.6636,13.988,5.2971
12.252,13.332,18.478,15.586,10.391,4.3337,8.3738,10.933,13.678,15.709,2.0189
14.29,8.2661,8.7779,11.567,10.02,4.3283,9.3984,10.521,11.134,9.3247,2.4248
7.7466,8.5044,12.715,7.5093,17.079,8.717,10.925,9.0161,12.364,10.357,2.0483
5.6545,11.827,2.4565,7.6672,9.7459,7.4563,13.94,15.489,5.5086,9.3027,2.6795
7.3484,7.997,13.253,11.001,11.64,12.732,7.3194,9.4424,7.0671,10.068,3.7083
10.301,9.0522,8.5201,6.0271,11.5,10.486,4.9179,10.137,8.7075,17.385,0.85081
12.86,6.0412,13.763,10.713,14.052,10.904,12.462,3.9388,12.634,16.914,1.8362
0.47287,12.219,10.56,13.69,8.9777,10.041,13.775,8.5478,12.554,1.9337,1.1262
10.367,10.518,7.5137,10.051,8.5002,9.6799,10.299,7.9306,13.543,17.297,2.1996
11.578,11.434,14.727,11.414,11.751,4.891,10.025,8.1818,8.2083,10.506,2.9467
6.8779,10.089,9.0867,14.416,5.6833,13.042,11.376,6.1167,6.9856,15.206,1.2127
7.8729,7.73,12.459,13.827,13.788,9.732,14.067,9.7955,10.671,10.755,1.3851
14.245,5.0801,8.4651,16.389,11.662,1.4624,8.8117,5.0983,10.369,3.6392,2.0912
14.164,16.161,18.432,11.08,13.882,7.528,10.786,13.413,9.3443,8.0623,4.0581
10.119,11.179,11.473,12.057,12.126,10.412,3.8281,4.9838,7.3942,3.3571,1.8728
12.167,8.0425,11.898,7.3945,11.603,3.901,12.791,6.7973,9.6527,11.28,2.4889
8.2515,9.8378,4.4412,12.36,11.874,9.4272,14.357,19.133,8.7031,4.3003,3.1622
8.334,13.153,7.224,9.2554,8.0121,10.071,8.4857,6.8925,13.505,9.2487,1.1682
10.731,5.6408,11.253,11.978,10.706,12.743,14.948,8.7228,9.1944,4.4075,0.84504
7.8447,13.231,3.5235,10.439,16.187,12.15,5.8535,8.8178,8.6491,9.9115,1.2986
15.368,8.1045,13.518,9.3839,16.363,8.8707,5.2457,11.782,8.0424,7.1443,-0.2199
17.596,8.4258,18.619,1.1053,11.057,9.8278,9.9031,16.242,14.302,0.073679,1.9378
12.487,6.4525,7.1273,8.3149,3.2566,9.4555,9.8686,12.578,13.955,8.3079,3.0382
7.8628,5.2419,12.051,12.821,9.117,4.2282,10.078,14.752,6.0356,6.9738,2.9425
9.1195,11.715,7.5835,5.8977,11.742,10.658,7.3095,7.2891,1.4325,11.853,2.6656
12.955,14.157,11.057,11.744,8.9043,7.6611,7.1739,11.995,8.936,14.328,2.9787
4.2693,13.473,11.992,12.708,5.9927,11.152,22.543,1.8699,7.5854,11.304,1.8951
7.0504,3.1741,13.227,8.8349,7.7022,19.968,6.6769,10.435,6.7543,6.3663,1.7575
0.62505,7.6415,12.697,6.9265,13.754,11.979,8.8079,9.9906,6.5712,6.9965,2.0559
6.4277,9.9582,11.512,14.403,10.997,7.7078,15.021,7.3715,11.105,10.035,2.6608
12.15,14.559,8.1966,10.298,14.036,11.694,6.0433,8.8541,12.879,14.886,0.87921
8.2497,8.263,9.1011,7.9187,7.8901,7.1438,12.251,10.272,3.7572,15.635,0.32647
7.7552,7.8479,11.142,5.5218,5.4773,12.695,5.4452,19.228,8.6522,11.863,3.2272
10.558,14.617,7.2515,14.744,11.895,15.594,14.465,10.814,13.412,8.9333,1.2283
15.244,9.7167,4.6688,16.531,12.985,15.156,8.6133,10.549,8.1524,10.047,0.21889
8.1588,8.283,10.34,6.8112,6.446,10.08,10.764,7.2657,9.1136,12.904,1.2806
13.367,5.5511,10.145,7.7108,10.827,6.9435,12.934,10.027,12.684,1.7464,1.97
16.157,9.0474,14.533,8.3683,5.1747,11.38,13.758,4.1643,8.358,14.3,3.4584
5.8163,15.654,8.2132,9.8688,14.046,6.7729,11.776,13.479,7.3944,14.654,1.7962
12.568,7.5219,11.465,8.0899,10.875,4.761,11.527,11.841,7.4954,6.9563,2.4255
6.8405,11.426,14.422,6.0914,10.567,12.547,15.413,9.8151,7.8625,14.476,2.3786
13.199,10.219,10.935,10.005,9.4597,7.4819,7.1119,13.005,8.936,12.685,1.7932
7.174,6.9164,9.6413,14.465,6.8956,14.129,12.009,9.6859,10.742,8.8473,0.29274
12.496,9.6568,6.4906,15.138,12.348,11.487,14.105,6.9917,5.6383,2.9298,1.9138
6.905,16.777,12.674,10.054,11.13,11.001,12.23,8.0067,11.951,7.141,1.4058
10.752,10.107,11.42,12.285,9.6984,12.936,8.7546,10.291,11.677,12.746,3.4204
8.1204,15.518,16.647,9.4436,11.131,6.6008,6.2186,4.3273,9.3253,20.849,1.5468
5.4904,9.2287,9.888,6.5139,7.4327,13.183,13.111,12.31,3.5805,8.9417,2.8066
8.0905,9.5757,4.6759,6.3381,5.2414,8.8244,9.7128,12.693,5.8211,9.9971,2.3104
5.5711,13.784,8.7757,12.017,12.677,10.237,15.13,11.605,11.48,14.347,-0.47831
9.9175,12.397,11.522,6.4183,13.277,14.56,6.4478,9.0731,6.8632,4.8627,3.3628
2.3921,9.6027,11.533,16.076,3.3258,12.217,10.255,13.198,10.023,10.26,2.4921
6.7985,13.095,11.277,9.6075,13.46,7.6508,9.8657,15.84,8.3164,12.794,1.1472
15.312,9.0826,7.9471,10.65,6.7943,3.4068,2.7286,13.673,10.736,4.0115,0.95235
12.431,3.0458,7.492,10.211,12.442,12.155,14.377,7.0851,8.4021,9.7078,2.13
17.591,10.444,16.597,5.8479,14.625,7.4262,19.165,8.0581,11.701,10.451,2.3551
15.325,6.7319,7.6744,8.8145,8.6237,8.897,8.3292,12.194,11.797,13.375,1.6958
6.3906,7.7525,7.7817,7.7958,14.914,10.954,9.4844,10.344,7.741,10.592,-0.23604
9.7047,9.534,10.281,3.3065,10.363,8.3157,11.745,14.402,14.125,13.503,1.6623
8.0333,7.0379,4.9593,6.8972,16.399,11.032,10.105,6.3197,13.722,11.269,3.0531
8.3735,9.11,11.622,11.089,6.3096,2.572,9.7346,7.9646,5.4939,7.2026,2.1119
11.017,11.396,13.778,8.9133,8.9223,3.9448,6.5535,4.2422,6.7988,13.618,-0.62086
12.999,6.9474,7.7869,6.5706,10.239,11.922,13.202,13.642,6.5783,10.238,0.48482
8.4685,0.7757,10.71,12.805,11.521,3.0429,8.098,8.7177,8.6121,2.7427,1.4944
10.876,6.2722,11.856,13.278,11.48,14.756,9.863,11.748,10.74,13.124,2.5158
11.612,2.1704,8.6554,10.78,7.0772,10.638,14.992,10.808,8.5515,6.0339,1.6812
16.664,10.165,14.225,8.0689,11.966,15.81,7.559,4.7835,7.8633,1.1782,3.1365
17.436,10.633,5.9529,9.6504,5.9168,13.772,15.069,9.6103,14.723,14.109,2.8646
2.4269,8.083,11.893,7.8899,12.667,5.0424,14.138,7.2727,14.284,9.2324,2.7959
5.3136,13.858,8.0823,8.6502,16.161,10.416,12.177,12.146,9.4296,8.1182,1.501
8.8122,6.7015,13.046,6.9384,8.9098,11.539,15.47,14.504,13.856,10.367,1.9918
10.001,11.884,9.8559,9.8783,13.145,7.2399,10.411,9.8535,3.2736,12.876,3.1165
5.9974,11.294,9.6331,5.1848,9.0139,10.303,8.5564,11.942,2.2962,9.286,2.7077
9.31,15.814,13.165,10.048,8.6547,7.8157,14.158,3.0081,7.7937,13.093,2.4119
11.184,11.552,8.6032,6.3423,4.1845,11.915,20.191,7.8287,9.9754,8.5589,3.672
13.68,6.6557,11.651,8.7302,15.254,10.958,3.1108,3.7366,8.6488,11.878,4.2027
2.4364,10.393,9.393,6.6129,11.02,3.1755,10.556,10.09,9.0427,6.0947,2.2708
13.923,12.293,7.323,6.2409,16.347,9.5007,13.286,9.2648,10.363,11.094,3.6874
11.526,10.609,6.5029,14.389,13.373,6.0633,11.718,14.185,5.0437,7.7696,2.5051
8.098,8.7434,9.4618,16.611,11.848,11.427,7.2741,12.09,15.617,10.697,0.63978
9.9258,10.752,4.8306,10.283,5.4265,15.813,7.7058,8.4435,3.6979,15.388,2.3162
10.063,16.281,15.346,14.462,13.977,8.2971,10.593,13.878,17.09,4.8126,1.9616
7.8324,3.4821,10.3,13.551,7.7657,9.7247,9.1067,16.183,10.452,6.7312,3.1233
14.779,8.2616,8.2607,4.3806,11.455,12.392,0.75111,16.02,10.461,8.452,2.1304
8.4369,10.096,14.408,9.5757,5.0528,9.82,12.354,6.7948,5.9473,3.6111,0.95405
16.986,8.4638,3.5005,10.516,15.168,8.1719,9.8369,12.735,11.487,10.924,1.6939
12.928,11.622,8.4563,8.1093,9.9452,10.134,7.7114,12.135,4.6432,12.274,1.1057
6.4142,7.5037,11.117,10.745,5.7042,13.39,15.537,16.549,16.339,11.595,1.5492
16.767,12.463,9.954,9.8254,9.4623,10.554,8.1546,11.098,10.32,0.017619,0.48336
13.296,11.16,5.6048,12.466,8.8747,8.3463,0.062599,10.419,8.028,12.564,2.427
12.869,3.8746,11.032,10.599,10.901,13.605,7.0037,11.404,8.1827,19.276,-0.065833
8.8995,7.4322,10.86,12.507,19.88,5.5124,9.0126,5.6374,11.216,11.615,2.3823
7.8541,7.183,10.22,2.543,10.144,15.678,7.2519,14.379,13.561,9.1067,2.8465
13.252,11.323,1.4716,16.35,11.35,12.321,19.098,9.5264,13.084,6.6902,1.1013
13.884,10.82,10.291,11.197,8.4433,10.513,17.614,10.498,10.372,8.6007,1.8348
10.877,3.8016,10.403,11.254,5.43,8.9312,10.968,10.016,8.072,10.848,3.3224
7.3818,13.558,8.8594,12.156,11.89,10.656,2.443,11.202,12.04,-0.95962,1.2966
8.6471,11.002,13.834,9.9098,19.353,9.9467,10.67,5.6168,3.7711,12.905,2.0871
15.696,10.865,9.6659,13.966,11.037,-1.2644,10.727,7.6306,8.0479,4.8338,0.67549
10.016,13.118,5.9935,7.2285,7.2496,5.6633,8.6174,11.013,16.584,4.4832,2.9394
12.874,10.452,14.253,11.9,12.151,13.647,12.311,6.9679,8.253,8.9469,2.4517
12.263,9.6655,12.371,15.937,14.522,13.782,9.9334,13.137,13.474,8.8959,2.2696
13.57,6.4978,8.0196,11.32,8.8447,11.186,5.2864,7.1457,16.721,12.736,1.7368
16.868,12.219,8.6452,2.6859,11.242,11.399,9.3832,10.364,15.832,11.052,2.9803
13.342,12.876,12.281,10.896,7.6245,9.1368,2.4453,7.4694,7.874,7.1666,0.64935
11.552,9.8066,7.1966,7.1038,5.2743,10.251,9.9248,8.2353,12.563,10.575,3.0215
20.316,3.8211,9.8466,6.8919,12.679,7.6399,17.002,8.4058,7.4603,9.569,3.0447
8.9719,7.1571,9.1283,10.246,11.886,10.635,7.6105,10.535,7.8514,3.709,2.6006
12.978,14.782,10.171,18.545,12.552,10.482,6.808,11.452,5.1785,4.5783,1.6668
9.1752,12.302,9.4986,15.145,11.279,18.713,6.6333,7.7266,11.86,9.9004,0.98225
17.263,8.6854,6.0606,15.455,9.5222,10.859,7.9825,10.375,7.6956,4.4907,2.3911
2.2527,7.3981,3.6013,13.965,10.978,7.398,7.8482,7.7704,16.2,7.7275,0.82161
9.9625,9.3505,12.355,10.622,9.1024,10.162,12.841,5.4741,8.7398,6.4586,1.0967
12.293,13.33,8.2552,10.369,12.437,4.5008,10.848,8.7394,11.179,19.043,0.1452
7.5083,7.4457,10.467,9.4375,3.3662,12.514,9.5928,5.9844,13.526,2.925,1.4084
7.9964,5.2673,15.861,13.39,9.5247,12.813,11.62,14.497,9.7741,12.632,1.8287
10.24,11.951,8.332,3.3227,12.017,10.797,7.5306,6.5763,11.788,19.328,2.9277
11.262,15.07,6.8577,11.502,11.111,4.8719,10.944,7.1356,7.8559,1.7414,1.343
7.1988,12.618,16.326,11.54,8.3054,6.8681,13.929,8.5807,7.0598,10.537,-424.99
13.254,6.5745,12.046,9.108,8.032,5.508,8.5339,12.418,11.079,8.4661,3.3691
12.403,12.354,14.668,7.2647,17.358,9.8629,6.3558,14.501,10.468,4.6708,3.0169
11.927,6.2228,10.101,6.8149,9.8708,12.419,8.9294,7.5458,8.3062,11.577,2.3487
4.7593,10.565,13.328,12.183,7.0352,17.677,6.3765,15.029,5.9146,3.4882,2.3192
7.2008,6.5656,2.8851,16.82,12.39,9.1887,14.064,14.018,6.0046,5.0733,0.68854
5.7211,9.7378,11.532,0.78598,12.01,5.0743,16.312,9.0534,9.2312,7.7026,0.28534
14.264,6.3084,3.0438,13.422,8.4541,11.073,2.471,7.2707,7.7672,4.8078,0.43747
9.8033,3.9904,5.4842,9.3535,11.411,12.106,16.597,6.1389,5.148,5.1781,3.8149
0.98053,4.1167,7.4219,7.964,12.008,12.484,14.119,9.3771,10.078,16.034,1.0838
9.1141,11.107,8.5398,10.104,9.2012,12.229,14.885,10.491,8.7685,5.4882,2.6714
13.551,7.394,8.4992,6.4189,1.9791,11.894,5.7736,3.5416,12.503,19.691,1.0737
6.8585,12.064,3.9504,11.693,13.858,10.877,6.1594,8.4917,6.8363,8.0189,2.7349
6.5228,11.703,10.52,9.1822,2.6714,9.8839,15.399,12.47,10.276,5.0152,2.4926
10.128,11.945,9.6051,7.9579,10.415,7.1125,9.2414,15.873,9.9906,5.3954,3.8576
7.4779,10.052,17.178,14.265,10.963,4.3371,5.3251,7.1108,15.116,10.372,1.56
9.1663,9.4599,9.8665,13.961,14.655,5.8734,7.326,9.5587,8.1573,11.593,1.523
8.5516,15.73,15.436,13.836,7.9242,11.846,7.1029,12.115,4.5703,8.4401,1.4887
15.554,11.715,3.8056,6.5188,8.0251,7.6798,13.482,14.082,4.3328,14.674,1.9043
7.7249,16.44,6.8339,8.5589,9.6745,12.986,11.537,7.9702,12.412,11.707,0.49775
6.9216,16.197,17.565,7.0901,6.9908,8.5383,10.403,18.205,8.7313,10.383,1.1997
11.889,15.977,16.232,12.071,9.4653,1.5913,3.4927,15.495,8.2549,13.053,0.68875
7.7141,10.883,14.044,10.927,7.2635,9.5973,10.522,7.0025,1.1528,10.448,1.2557
15.872,8.3952,15.107,11.583,15.076,14.951,6.6836,7.2931,13.088,7.5189,3.0059
6.3448,3.9826,12.286,4.7068,8.8532,9.0082,7.412,10.841,9.3959,11.587,3.1437
10.129,8.0647,7.8159,9.4138,9.1888,9.2954,9.1243,14.243,11.073,13.454,4.0794
11.368,12.996,4.7772,6.8391,10.073,9.6835,13.676,8.6526,8.6918,1.6256,2.0172
13.214,10.686,10.65,12.663,15.36,11.628,13.289,4.0518,7.9477,8.9799,1.4702
12.945,15.062,9.4196,14.864,11.375,6.7892,9.0251,13.758,7.9933,6.8249,3.5976
14.579,17.255,7.8779,15.485,13.026,0.15571,5.7895,3.6972,8.096,12.961,1.478
7.0153,11.642,11.174,7.2641,12.693,13.165,8.4977,9.0538,8.1922,8.6563,1.249
8.9444,13.113,12.45,7.0896,12.01,10.697,12.607,0.34274,5.2141,4.0143,2.3541
12.923,12.347,10.305,6.5274,8.9187,6.8008,8.5713,10.729,12.276,17.215,1.4513
5.1848,8.2702,7.4494,3.3988,11.414,8.0443,12.38,10.367,8.4828,12.927,3.4454
9.3803,10.267,12.315,14.196,12.738,5.3682,2.5588,13.334,7.6855,11.485,1.6225
4.3418,9.2247,15.826,5.471,9.5023,11.49,6.5651,10.285,8.5543,5.1954,1.9848
4.5672,15.049,9.5915,5.4529,9.0926,6.6046,14.705,9.7167,6.6298,12.703,3.0168
7.7935,6.6654,-0.13596,10.804,11.369,12.398,11.198,15.712,12.807,7.8365,1.7474
6.4557,5.4587,8.4314,11.188,7.7491,9.047,11.384,12.611,14.71,2.6264,0.44015
7.8207,9.3385,9.5304,7.6314,8.0632,5.4761,12.544,9.512,5.5984,14.375,2.3272
